-3.24621568815186,-0.733768148251927
-4.13678091998809,-2.5732230133335
-4.77586886801688,-2.18599498817168
-4.06793501191992,-1.40749103688301
-3.11985017546405,-3.5361484411919
-3.3627561221345,-3.90769627920232
-3.87087369642982,-2.42830158207131
-3.55129307741954,-4.34518555409215
-3.58605502857658,-2.94974848756642
-4.18921847754292,-0.871444668726568
-3.72456864737368,-0.607070794064541
-3.70779747908219,-2.74624366621645
-4.1838502847382,0.148998091657627
-4.04554325736576,-2.48101775681044
-3.4446965411238,-2.52894058318648
-2.52213342800159,-2.68097539335339
-3.2375728959782,-3.02108602356045
-3.60788018607976,-4.05664074715188
-3.37227674035541,-1.87099152474259
-3.20360793244379,-3.54671931719002
-3.16415554779793,-1.85066367742097
-3.42237837432425,-2.77146842314125
-4.03325265103068,-0.630594414286798
-3.60760997750133,-1.90448435021459
-3.72697937123859,-4.10674150326652
-3.20890987087848,-1.51489303459459
-3.62316513283558,-2.0095209935589
-3.88122418579223,-3.21036923590689
-2.87541823159895,-1.42732745140467
-3.69601603727751,-2.43320939333267
-4.16488760585965,-2.44719515339657
-2.20690232763029,-2.7856128588784
-3.9842370431003,-1.46380530706665
-3.27237311152032,-1.95445847746545
-3.88066763339352,-2.03628163802691
-3.57459280680725,-2.43513886529624
-4.0797808508963,-3.52312915728454
-3.89856276045262,-3.49850351242092
-3.59400812686568,-2.88259227722407
-4.33277382026751,-0.988433144449031
-3.71627579807817,-0.462076001217357
-3.40738430477238,-1.18867663232335
-3.09049215653742,-3.72174069747828
-4.01678290891389,-0.644553250510615
-3.49922525464284,-3.86133556963815
-4.25048715785903,-3.62507292644659
-3.41621474903842,-4.32466979461074
-3.65834966847155,-3.64444959934431
-4.07552411980657,-2.77704989762066
-3.47916404876631,-1.88493263812213
-3.4209677991099,-2.21853029412804
-3.49776170738876,-2.95647590633366
-4.0235092611749,-2.19781930169138
-3.73154315101764,0.346584086801777
-3.38368326822702,-3.07132862932764
-4.22749551829037,-1.00818341761375
-2.70863839616136,-2.84777813365122
-2.83189048684218,-1.14327698780627
-3.61553103525879,-2.63245983691013
-3.82865170083612,-2.34747326070509
-3.20164884489134,-1.36172654818502
-3.30787235938654,-1.04796044198927
-4.18492088015485,-2.98297042681383
-3.43783025131912,-2.70445688576998
-4.0993246825128,-2.26871186974326
-3.66231606468573,-1.96032032872788
-3.86341820087567,-1.54803501550657
